24263,20,-1040,-8
24364,20,-1000,-28
24465,40,-1080,-28
24567,44,-1080,-32
24668,32,-960,36
24770,40,-948,-20
24871,40,-1052,-28
24972,28,-1092,-24
25074,20,-1024,-8
25175,20,-1008,-16
25277,40,-1088,-24
25378,40,-1060,-16
25479,40,-952,-8
25581,28,-972,-24
25682,36,-1080,-28
25784,28,-1076,-8
25885,20,-1000,-24
25986,24,-1024,-32
26088,32,-1092,-28
26189,40,-1048,-36
26291,36,-932,-56
26392,32,-984,-16
26493,36,-1092,-24
26595,28,-1056,-36
26696,12,-996,-32
26798,32,-1032,-40
26899,44,-1084,-20
27001,40,-992,-28
27102,32,-932,4
27203,36,-1008,-32
27303,32,-1088,-20
27404,28,-1040,-40
27505,16,-996,-32
27607,32,-1048,-32
27708,40,-1092,-32
27810,40,-972,-8
27911,24,-948,-20
28011,44,-1036,-32
28112,28,-1084,-24
28214,20,-1016,-44
28316,16,-1000,-8
28417,32,-1060,-28
28519,44,-1068,-40
28620,32,-956,-8
28721,36,-956,-28
28823,32,-1060,-32
28924,24,-1064,-24
29025,16,-1012,4
29127,20,-1032,-44
29228,36,-1088,-24
29330,40,-1036,-32
29431,32,-948,-36
29532,36,-984,-32
29634,44,-1076,-32
29735,28,-1072,-48
29837,24,-992,-48
29938,28,-1024,-32
30039,40,-1080,-24
30141,40,-1012,-28
30242,28,-936,-16
30344,40,-1008,-32
30445,40,-1072,-32
30546,16,-1032,-20
30648,24,-988,-32
30749,20,-1040,-20
30851,32,-1072,-24
30952,40,-984,-32
31053,36,-960,-40
31155,36,-1028,-28
31256,32,-1068,-28
31358,24,-1016,-28
31459,20,-1008,-20
31560,28,-1068,-28
31662,40,-1048,-28
31763,36,-976,-32
31865,32,-968,-24
31966,32,-1020,-28
32067,32,-1060,-52
32169,24,-1004,-36
32270,24,-1012,-32
32370,36,-1056,-28
32471,40,-1104,-32
32572,40,-992,-32
32674,40,-1008,-24
32775,44,-1060,-28
32877,36,-1052,-72
32978,16,-1000,-16
33079,20,-1012,-28
33181,36,-1064,-28
33282,40,-1024,-28
33382,28,-956,-20
33483,44,-1012,-36
33584,32,-1060,-28
33686,24,-1032,-32
33787,20,-1004,-28
33889,28,-1032,-36
33990,32,-1060,-32
34091,36,-996,-20
34193,36,-960,-24
34293,32,-1024,-32
34395,28,-1068,-16
34496,20,-1020,-32
34597,20,-1012,-16
34699,24,-1044,-16
34800,40,-1048,-32
34902,36,-976,-28
35002,36,-972,-20
35103,32,-1036,-36
35205,28,-1052,-24
35305,20,-1012,-32
35407,20,-1012,-28
35508,32,-1068,-28
35609,32,-1020,-36
35711,36,-980,-20
35812,32,-976,-44
35914,32,-1036,-24
36015,24,-1028,-20
36116,16,-1000,-24
36218,24,-1028,-24
36319,40,-1048,-24
36419,36,-1016,-28
36520,36,-964,-24
36621,28,-1004,-28
36723,28,-1048,-24
36824,28,-1040,-44
36926,16,-1008,-28
37027,24,-1024,-32
37128,36,-1044,-28
