101,72,-1520,-232
203,8,-1196,-188
304,-32,-820,-132
406,-4,-1080,-176
507,72,-1488,-256
608,68,-1292,-160
710,56,-736,-256
811,40,-784,-168
913,56,-1288,-232
1014,60,-1472,-240
1115,12,-1056,-304
1217,-16,-816,-148
1318,24,-1192,-192
1420,76,-1488,-252
1521,64,-1172,-188
1622,44,-728,-172
1724,60,-872,-152
1825,60,-1356,-164
1927,44,-1396,-208
2028,-12,-976,-244
2129,-24,-840,-152
2231,36,-1288,-228
2332,76,-1452,-252
2434,36,-1060,-84
2535,52,-760,-160
2636,64,-984,-136
2737,68,-1408,-244
2839,28,-1308,-184
2940,-16,-892,-76
3042,-4,-972,-180
3143,48,-1356,-212
3244,80,-1368,-252
3344,56,-916,-96
3445,32,-752,-164
3547,60,-1100,-224
3648,56,-1420,-220
3749,16,-1204,-180
3851,-24,-852,-104
3953,0,-1068,-176
4055,64,-1376,-220
4156,56,-1260,-148
4257,52,-820,-176
4359,32,-840,-148
4460,72,-1232,-220
4562,48,-1408,-216
4663,0,-1064,-172
4764,-16,-864,-180
4866,16,-1176,-160
4967,68,-1404,-252
5067,68,-1096,-188
5168,36,-800,-56
5269,44,-912,-156
5371,52,-1364,-224
5472,36,-1272,-236
5574,-20,-932,-124
5675,-16,-904,-156
5776,32,-1248,-220
5878,60,-1364,-232
5979,52,-1004,-208
6079,40,-764,-200
6180,56,-1036,-192
6281,56,-1364,-220
6383,0,-1200,-156
6484,-16,-888,-200
6586,0,-1012,-176
6688,40,-1328,-240
6789,72,-1272,-236
6891,52,-888,-96
6992,36,-808,-128
7092,56,-1136,-224
7193,44,-1336,-204
7294,4,-1020,-196
7395,-20,-880,-100
7497,8,-1092,-180
7598,48,-1360,-200
7699,56,-1176,-136
7801,40,-820,-192
7902,44,-884,-148
8004,48,-1292,-216
8105,36,-1284,-312
8206,-16,-976,-156
8308,-12,-908,-180
8409,28,-1212,-208
8511,68,-1320,-228
8612,56,-1028,-224
8713,32,-808,-136
8815,52,-996,-236
8916,52,-1328,-208
9018,20,-1188,-176
9119,-4,-904,-184
9220,-4,-972,-168
9322,36,-1296,-196
9423,64,-1256,-220
9525,52,-920,-172
9626,40,-824,-136
9727,36,-1176,-180
9828,48,-1296,-224
9930,0,-1084,-164
10030,-16,-908,-148
10130,8,-1076,-196
10231,36,-1324,-184
10332,60,-1164,-124
10434,32,-848,-140
10535,40,-924,-120
10637,44,-1252,-216
10739,24,-1256,-236
10840,-8,-984,-184
10942,-12,-924,-160
11042,32,-1172,-208
11144,56,-1280,-236
11245,56,-1000,-228
11346,40,-796,-136
11446,36,-1032,-196
11547,48,-1292,-212
11649,12,-1172,-196
11750,-12,-916,-136
11851,-8,-984,-140
11953,28,-1204,-160
12053,56,-1216,-216
12155,56,-944,-160
12256,44,-840,-148
12358,36,-1132,-172
12459,36,-1272,-200
12561,-4,-1068,-160
12662,-20,-904,-160
12763,8,-1072,-140
12865,56,-1248,-252
12966,48,-1100,-176
13068,40,-840,-144
13169,32,-948,-116
13271,36,-1224,-212
13372,28,-1224,-248
13474,-4,-956,-172
13575,-4,-932,-168
13676,12,-1168,-188
13778,56,-1232,-224
13879,44,-956,-140
13979,40,-840,-128
14080,44,-1036,-200
14180,40,-1240,-200
14282,4,-1140,-160
14383,-12,-932,-152
14485,-12,-996,-184
14585,20,-1244,-216
14686,52,-1136,-204
14788,32,-892,-144
14889,28,-856,-200
14991,44,-1136,-212
15092,32,-1244,-192
15193,-8,-1036,-156
15295,-12,-924,-184
15396,12,-1104,-212
15498,40,-1252,-216
15599,48,-1048,-212
15700,32,-856,-136
15802,40,-968,-216
15903,44,-1184,-200
16005,24,-1164,-248
16106,-12,-1012,-132
16207,-12,-960,-92
16309,12,-1200,-192
16410,56,-1144,-232
16512,28,-968,-132
16613,28,-856,-124
16714,48,-1036,-212
16816,32,-1220,-176
16917,16,-1064,-176
17018,-8,-924,-192
17120,8,-1060,-120
17222,36,-1220,-204
17324,48,-1120,-92
17425,36,-884,-164
17527,32,-904,-116
17628,44,-1128,-204
17729,32,-1208,-192
17831,0,-1012,-180
17932,-4,-952,-176
18034,16,-1132,-192
18135,52,-1204,-208
18236,40,-1016,-184
18338,28,-876,-148
18439,36,-980,-132
18541,40,-1180,-204
18642,24,-1132,-224
18743,-16,-976,-152
18845,4,-1028,-184
18946,28,-1192,-180
19048,52,-1120,-200
19149,36,-896,-192
19250,28,-888,-200
19352,48,-1052,-184
19454,24,-1196,-180
19555,0,-1040,-160
19656,0,-956,-160
19757,4,-1072,-152
19859,44,-1176,-200
19960,40,-1068,-220
20062,36,-868,-156
20163,32,-936,-168
20264,40,-1148,-204
20366,20,-1128,-220
20467,-4,-964,-172
20569,-4,-984,-120
20670,32,-1140,-176
20771,48,-1152,-192
20873,40,-988,-148
20974,28,-896,-124
21076,44,-1032,-156
21177,28,-1180,-192
21278,4,-1048,-192
21380,-8,-956,-156
21481,8,-1036,-140
21583,36,-1188,-164
21684,48,-1088,-208
21785,40,-908,-148
21886,32,-920,-164
21988,32,-1096,-192
22089,16,-1148,-212
22191,0,-1008,-140
22292,-12,-968,-164
22392,12,-1112,-156
22495,44,-1152,-220
22596,40,-984,-208
22698,36,-900,-176
22799,36,-988,-172
22900,36,-1160,-188
23001,8,-1100,-128
23101,-8,-956,-172
23203,8,-992,-224
23304,28,-1152,-200
23405,48,-1120,-204
23507,32,-964,-120
23608,28,-908,-188
23708,32,-1080,-188
23809,24,-1168,-196
23911,-4,-1036,-192
24012,0,-960,-164
24112,16,-1084,-208
24214,32,-1160,-188
24416,28,-888,-132
24518,32,-992,-164
24619,36,-1148,-188
24719,16,-1104,-208
24820,-4,-960,-184
24921,0,-988,-132
25023,24,-1104,-180
25124,32,-1132,-200
25226,36,-968,-180
25327,36,-900,-144
25428,36,-1056,-196
25530,24,-1164,-184
25631,12,-1068,-228
25731,-4,-940,-168
25832,8,-1036,-152
25934,28,-1160,-180
26137,40,-916,-172
26239,32,-940,-192
26340,36,-1112,-196
26440,20,-1120,-232
26542,-4,-992,-140
26642,-4,-988,-132
26744,16,-1108,-180
26845,36,-1132,-208
26947,44,-964,-196
27049,28,-904,-160
27150,32,-1032,-156
27252,24,-1128,-172
27353,8,-1084,-128
27454,-4,-980,-172
27556,8,-1020,-164
27656,28,-1132,-188
27758,36,-1076,-192
27859,36,-900,-200
27960,24,-952,-180
28062,36,-1104,-176
28163,20,-1116,-180
28265,4,-1020,-160
28366,-4,-976,-164
28467,12,-1064,-168
28569,36,-1124,-200
28669,44,-1032,-212
28771,16,-924,-184
28872,28,-1012,-184
28973,20,-1124,-184
29074,4,-1088,-180
29176,0,-996,-184
29277,4,-988,-156
29379,16,-1116,-184
29480,36,-1076,-192
29581,24,-932,-180
29683,28,-944,-132
29784,28,-1072,-192
29886,20,-1120,-188
29987,8,-1008,-220
30088,-8,-972,-168
30190,8,-1056,-180
30291,24,-1124,-192
30393,28,-1028,-92
30494,32,-920,-208
30595,24,-976,-176
30697,24,-1108,-188
30798,20,-1060,-240
30900,-4,-996,-152
31001,-4,-1012,-172
31102,16,-1088,-192
31204,36,-1092,-192
31305,28,-984,-180
31407,32,-924,-176
31509,24,-1064,-184
31611,24,-1120,-184
31712,4,-1044,-212
31814,-4,-984,-168
31915,12,-1044,-176
32016,24,-1104,-196
32118,28,-1016,-176
32219,24,-932,-116
32321,28,-976,-172
32422,28,-1088,-180
32523,20,-1080,-224
32625,-8,-1036,-156
32726,-4,-988,-168
32828,12,-1080,-180
32929,28,-1092,-184
33030,36,-960,-188
33132,28,-924,-160
33232,28,-1032,-148
33335,20,-1088,-172
33436,4,-1056,-148
33538,-4,-976,-176
33640,0,-1028,-164
33741,28,-1092,-192
33842,36,-1036,-184
33942,36,-940,-192
34044,20,-976,-192
34146,24,-1072,-188
34247,16,-1084,-176
34349,-4,-1000,-148
34450,4,-976,-172
34551,16,-1056,-180
34653,24,-1088,-188
34754,28,-996,-112
34856,16,-936,-140
34957,32,-1012,-192
35059,20,-1096,-168
35160,4,-1060,-136
35261,-4,-988,-160
35363,8,-1012,-168
35464,20,-1084,-176
35565,24,-1068,-180
35667,28,-976,-104
35768,28,-936,-188
35870,24,-1060,-172
35972,12,-1092,-180
36073,4,-1008,-168
36174,4,-984,-160
36275,12,-1040,-180
36377,24,-1080,-184
36478,28,-1024,-140
36579,24,-924,-196
36681,28,-1004,-184
36782,28,-1080,-180
36884,12,-1048,-216
36985,-4,-996,-152
37086,0,-1000,-168
37188,16,-1072,-168
37289,28,-1052,-188
37391,20,-968,-104
37493,24,-948,-152
37594,24,-1044,-188
37695,16,-1076,-168
37797,8,-1020,-208
37898,0,-988,-168
38000,12,-1032,-172
38101,24,-1080,-176
38202,20,-992,-124
38304,32,-936,-168
38405,20,-988,-148
38507,24,-1068,-184
38607,16,-1048,-224
38709,4,-996,-212
38810,8,-1016,-160
38910,12,-1072,-176
39012,36,-1064,-188
39113,20,-968,-172
39214,28,-948,-184
